"EG05_018 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG05_018.tcf]","Time (h)","GWh1 Loc1_P [EG05_018]","GWh1 Loc8_P [EG05_018]","GWh1 Loc10_P [EG05_018]","GWh1 Loc4_P [EG05_018]"
        4034,       -4.783333,         38.8089,         35.9714,         42.2559,         40.6094
        4035,       -4.766670,         38.8089,         35.9714,         42.2559,         40.6094
        4036,       -4.750000,         38.8089,         35.9714,         42.2559,         40.6094
        4037,       -4.733330,         38.8089,         35.9714,         42.2559,         40.6094
        4038,       -4.716667,         38.8089,         35.9714,         42.2559,         40.6094
        4039,       -4.699997,         38.8089,         35.9714,         42.2559,         40.6094
        4040,       -4.683334,         38.8089,         35.9714,         42.2559,         40.6094
        4041,       -4.666664,         38.8089,         35.9714,         42.2559,         40.6094
        4042,       -4.650002,         38.8089,         35.9714,         42.2559,         40.6094
        4043,       -4.633331,         38.8089,         35.9714,         42.2559,         40.6094
        4044,       -4.616669,         38.8089,         35.9714,         42.2559,         40.6094
        4045,       -4.599998,         38.8089,         35.9714,         42.2559,         40.6094
        4046,       -4.583336,         38.8089,         35.9714,         42.2559,         40.6094
        4047,       -4.566666,         38.8089,         35.9714,         42.2559,         40.6094
        4048,       -4.550003,         38.8089,         35.9714,         42.2559,         40.6094
        4049,       -4.533333,         38.8089,         35.9714,         42.2559,         40.6094
        4050,       -4.516670,         38.8089,         35.9714,         42.2559,         40.6094
        4051,       -4.500000,         38.8089,         35.9714,         42.2559,         40.6094
        4052,       -4.483330,         38.8089,         35.9714,         42.2559,         40.6094
        4053,       -4.466667,         38.8089,         35.9714,         42.2559,         40.6094
        4054,       -4.449997,         38.8089,         35.9714,         42.2559,         40.6094
        4055,       -4.433334,         38.8089,         35.9714,         42.2559,         40.6094
        4056,       -4.416664,         38.8089,         35.9714,         42.2559,         40.6094
        4057,       -4.400002,         38.8089,         35.9714,         42.2559,         40.6094
        4058,       -4.383331,         38.8089,         35.9714,         42.2559,         40.6094
        4059,       -4.366669,         38.8089,         35.9714,         42.2559,         40.6094
        4060,       -4.349998,         38.8089,         35.9714,         42.2559,         40.6094
        4061,       -4.333336,         38.8089,         35.9714,         42.2559,         40.6094
        4062,       -4.316666,         38.8089,         35.9714,         42.2559,         40.6094
        4063,       -4.300003,         38.8089,         35.9714,         42.2559,         40.6094
        4064,       -4.283333,         38.8089,         35.9714,         42.2559,         40.6094
        4065,       -4.266670,         38.8089,         35.9714,         42.2559,         40.6094
        4066,       -4.250000,         38.8089,         35.9714,         42.2559,         40.6094
        4067,       -4.233330,         38.8089,         35.9714,         42.2559,         40.6094
        4068,       -4.216667,         38.8089,         35.9714,         42.2559,         40.6094
        4069,       -4.199997,         38.8089,         35.9714,         42.2559,         40.6094
        4070,       -4.183334,         38.8089,         35.9714,         42.2559,         40.6094
        4071,       -4.166664,         38.8089,         35.9714,         42.2559,         40.6094
        4072,       -4.150002,         38.8089,         35.9714,         42.2559,         40.6094
        4073,       -4.133331,         38.8089,         35.9714,         42.2559,         40.6094
        4074,       -4.116669,         38.8089,         35.9714,         42.2559,         40.6094
        4075,       -4.099998,         38.8089,         35.9714,         42.2559,         40.6094
        4076,       -4.083336,         38.8089,         35.9714,         42.2559,         40.6094
        4077,       -4.066666,         38.8089,         35.9714,         42.2559,         40.6094
        4078,       -4.050003,         38.8089,         35.9714,         42.2559,         40.6094
        4079,       -4.033333,         38.8089,         35.9714,         42.2559,         40.6094
        4080,       -4.016670,         38.8089,         35.9714,         42.2559,         40.6094
        4081,       -4.000000,         38.8089,         35.9714,         42.2559,         40.6094
        4082,       -3.983330,         38.8089,         35.9714,         42.2559,         40.6094
        4083,       -3.966667,         38.8089,         35.9714,         42.2559,         40.6094
        4084,       -3.949997,         38.8089,         35.9714,         42.2559,         40.6094
        4085,       -3.933334,         38.8089,         35.9714,         42.2559,         40.6094
        4086,       -3.916664,         38.8089,         35.9714,         42.2559,         40.6094
        4087,       -3.900002,         38.8089,         35.9714,         42.2559,         40.6094
        4088,       -3.883331,         38.8089,         35.9714,         42.2559,         40.6094
        4089,       -3.866669,         38.8089,         35.9714,         42.2559,         40.6094
        4090,       -3.849998,         38.8089,         35.9714,         42.2559,         40.6094
        4091,       -3.833336,         38.8089,         35.9714,         42.2559,         40.6094
        4092,       -3.816666,         38.8089,         35.9714,         42.2559,         40.6094
        4093,       -3.800003,         38.8089,         35.9714,         42.2559,         40.6094
        4094,       -3.783333,         38.8089,         35.9714,         42.2559,         40.6094
        4095,       -3.766670,         38.8089,         35.9714,         42.2559,         40.6094
        4096,       -3.750000,         38.8089,         35.9714,         42.2559,         40.6094
        4097,       -3.733330,         38.8089,         35.9714,         42.2559,         40.6094
