"EG05_018 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG05_018.tcf]","Time (h)","GWd1 Loc1_P [EG05_018]","GWd1 Loc8_P [EG05_018]","GWd1 Loc10_P [EG05_018]","GWd1 Loc4_P [EG05_018]"
        1038,      -54.716667,          0.0000,          0.0000,  0.000    ,          0.0060
        1039,      -54.700001,          0.0000,          0.0000,  0.000    ,          0.0060
        1040,      -54.683334,          0.0000,          0.0000,  0.000    ,          0.0060
        1041,      -54.666664,          0.0000,          0.0000,  0.000    ,          0.0060
        1042,      -54.650002,          0.0000,          0.0000,  0.000    ,          0.0060
        1043,      -54.633331,          0.0000,          0.0000,  0.000    ,          0.0060
        1044,      -54.616669,          0.0000,          0.0000,  0.000    ,          0.0060
        1045,      -54.599998,          0.0000,          0.0000,  0.000    ,          0.0060
        1046,      -54.583336,          0.0000,          0.0000,  0.000    ,          0.0060
        1047,      -54.566666,          0.0000,          0.0000,  0.000    ,          0.0060
        1048,      -54.549999,          0.0000,          0.0000,  0.000    ,          0.0060
        1049,      -54.533333,          0.0000,          0.0000,  0.000    ,          0.0060
        1050,      -54.516666,          0.0000,          0.0000,  0.000    ,          0.0060
        1051,      -54.500000,          0.0000,          0.0000,  0.000    ,          0.0060
        1052,      -54.483334,          0.0000,          0.0000,  0.000    ,          0.0060
        1053,      -54.466667,          0.0000,          0.0000,  0.000    ,          0.0060
        1054,      -54.450001,          0.0000,          0.0000,  0.000    ,          0.0060
        1055,      -54.433334,          0.0000,          0.0000,  0.000    ,          0.0060
        1056,      -54.416664,          0.0000,          0.0000,  0.000    ,          0.0060
        1057,      -54.400002,          0.0000,          0.0000,  0.000    ,          0.0060
        1058,      -54.383331,          0.0000,          0.0000,  0.000    ,          0.0060
        1059,      -54.366669,          0.0000,          0.0000,  0.000    ,          0.0060
        1060,      -54.349998,          0.0000,          0.0000,  0.000    ,          0.0060
        1061,      -54.333336,          0.0000,          0.0000,  0.000    ,          0.0060
        1062,      -54.316666,          0.0000,          0.0000,  0.000    ,          0.0060
        1063,      -54.299999,          0.0000,          0.0000,  0.000    ,          0.0060
        1064,      -54.283333,          0.0000,          0.0000,  0.000    ,          0.0060
        1065,      -54.266666,          0.0000,          0.0000,  0.000    ,          0.0060
        1066,      -54.250000,          0.0000,          0.0000,  0.000    ,          0.0060
        1067,      -54.233334,          0.0000,          0.0000,  0.000    ,          0.0060
        1068,      -54.216667,          0.0000,          0.0000,  0.000    ,          0.0060
        1069,      -54.200001,          0.0000,          0.0000,  0.000    ,          0.0060
        1070,      -54.183334,          0.0000,          0.0000,  0.000    ,          0.0060
        1071,      -54.166664,          0.0000,          0.0000,  0.000    ,          0.0060
        1072,      -54.150002,          0.0000,          0.0000,  0.000    ,          0.0060
        1073,      -54.133331,          0.0000,          0.0000,  0.000    ,          0.0060
        1074,      -54.116669,          0.0000,          0.0000,  0.000    ,          0.0060
        1075,      -54.099998,          0.0000,          0.0000,  0.000    ,          0.0060
        1076,      -54.083336,          0.0000,          0.0000,  0.000    ,          0.0060
        1077,      -54.066666,          0.0000,          0.0000,  0.000    ,          0.0060
        1078,      -54.049999,          0.0000,          0.0000,  0.000    ,          0.0060
        1079,      -54.033333,          0.0000,          0.0000,  0.000    ,          0.0060
        1080,      -54.016666,          0.0000,          0.0000,  0.000    ,          0.0060
        1081,      -54.000000,          0.0000,          0.0000,  0.000    ,          0.0060
        1082,      -53.983334,          0.0000,          0.0000,  0.000    ,          0.0060
        1083,      -53.966667,          0.0000,          0.0000,  0.000    ,          0.0060
        1084,      -53.950001,          0.0000,          0.0000,  0.000    ,          0.0060
        1085,      -53.933334,          0.0000,          0.0000,  0.000    ,          0.0060
        1086,      -53.916664,          0.0000,          0.0000,  0.000    ,          0.0060
        1087,      -53.900002,          0.0000,          0.0000,  0.000    ,          0.0060
        1088,      -53.883331,          0.0000,          0.0000,  0.000    ,          0.0060
        1089,      -53.866669,          0.0000,          0.0000,  0.000    ,          0.0060
        1090,      -53.849998,          0.0000,          0.0000,  0.000    ,          0.0060
        1091,      -53.833336,          0.0000,          0.0000,  0.000    ,          0.0060
        1092,      -53.816666,          0.0000,          0.0000,  0.000    ,          0.0060
        1093,      -53.799999,          0.0000,          0.0000,  0.000    ,          0.0060
        1094,      -53.783333,          0.0000,          0.0000,  0.000    ,          0.0060
        1095,      -53.766666,          0.0000,          0.0000,  0.000    ,          0.0060
        1096,      -53.750000,          0.0000,          0.0000,  0.000    ,          0.0060
        1097,      -53.733334,          0.0000,          0.0000,  0.000    ,          0.0060
        1098,      -53.716667,          0.0000,          0.0000,  0.000    ,          0.0060
        1099,      -53.700001,          0.0000,          0.0000,  0.000    ,          0.0060
        1100,      -53.683334,          0.0000,          0.0000,  0.000    ,          0.0060
        1101,      -53.666664,          0.0000,          0.0000,  0.000    ,          0.0060
        1102,      -53.650002,          0.0000,          0.0000,  0.000    ,          0.0060
        1103,      -53.633331,          0.0000,          0.0000,  0.000    ,          0.0060
        1104,      -53.616669,          0.0000,          0.0000,  0.000    ,          0.0060
        1105,      -53.599998,          0.0000,          0.0000,  0.000    ,          0.0060
        1106,      -53.583336,          0.0000,          0.0000,  0.000    ,          0.0060
        1107,      -53.566666,          0.0000,          0.0000,  0.000    ,          0.0060
        1108,      -53.549999,          0.0000,          0.0000,  0.000    ,          0.0060
        1109,      -53.533333,          0.0000,          0.0000,  0.000    ,          0.0060
        1110,      -53.516666,          0.0000,          0.0000,  0.000    ,          0.0060
        1111,      -53.500000,          0.0000,          0.0000,  0.000    ,          0.0060
        1112,      -53.483334,          0.0000,          0.0000,  0.000    ,          0.0060
        1113,      -53.466667,          0.0000,          0.0000,  0.000    ,          0.0060
        1114,      -53.450001,          0.0000,          0.0000,  0.000    ,          0.0060
        1115,      -53.433334,          0.0000,          0.0000,  0.000    ,          0.0060
        1116,      -53.416664,          0.0000,          0.0000,  0.000    ,          0.0060
        1117,      -53.400002,          0.0000,          0.0000,  0.000    ,          0.0060
        1118,      -53.383331,          0.0000,          0.0000,  0.000    ,          0.0060
        1119,      -53.366669,          0.0000,          0.0000,  0.000    ,          0.0060
        1120,      -53.349998,          0.0000,          0.0000,  0.000    ,          0.0060
        1121,      -53.333336,          0.0000,          0.0000,  0.000    ,          0.0060
        1122,      -53.316666,          0.0000,          0.0000,  0.000    ,          0.0060
        1123,      -53.299999,          0.0000,          0.0000,  0.000    ,          0.0060
        1124,      -53.283333,          0.0000,          0.0000,  0.000    ,          0.0060
        1125,      -53.266666,          0.0000,          0.0000,  0.000    ,          0.0060
        1126,      -53.250000,          0.0000,          0.0000,  0.000    ,          0.0060
