"EG05_018 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG05_018.tcf]","Time (h)","GWh2 Loc1_P [EG05_018]","GWh2 Loc8_P [EG05_018]","GWh2 Loc10_P [EG05_018]","GWh2 Loc4_P [EG05_018]"
         404,      -65.283333,         38.0089,         35.2053,         41.4559,         39.6115
         405,      -65.266670,         38.0089,         35.2053,         41.4559,         39.6115
         406,      -65.250000,         38.0089,         35.2053,         41.4559,         39.6115
         407,      -65.233330,         38.0089,         35.2053,         41.4559,         39.6115
         408,      -65.216667,         38.0089,         35.2053,         41.4559,         39.6115
         409,      -65.199997,         38.0089,         35.2053,         41.4559,         39.6115
         410,      -65.183334,         38.0089,         35.2053,         41.4559,         39.6115
         411,      -65.166664,         38.0089,         35.2053,         41.4559,         39.6115
         412,      -65.150002,         38.0089,         35.2053,         41.4559,         39.6115
         413,      -65.133331,         38.0089,         35.2053,         41.4559,         39.6115
         414,      -65.116669,         38.0089,         35.2053,         41.4559,         39.6115
         415,      -65.099998,         38.0089,         35.2053,         41.4559,         39.6115
         416,      -65.083336,         38.0089,         35.2053,         41.4559,         39.6115
         417,      -65.066666,         38.0089,         35.2053,         41.4559,         39.6115
         418,      -65.050003,         38.0089,         35.2053,         41.4559,         39.6115
         419,      -65.033333,         38.0089,         35.2053,         41.4559,         39.6115
         420,      -65.016670,         38.0089,         35.2053,         41.4559,         39.6115
         421,      -65.000000,         38.0089,         35.2053,         41.4559,         39.6115
         422,      -64.983330,         38.0089,         35.2053,         41.4559,         39.6115
         423,      -64.966667,         38.0089,         35.2053,         41.4559,         39.6115
         424,      -64.949997,         38.0089,         35.2053,         41.4559,         39.6115
         425,      -64.933334,         38.0089,         35.2053,         41.4559,         39.6115
         426,      -64.916664,         38.0089,         35.2053,         41.4559,         39.6115
         427,      -64.900002,         38.0089,         35.2053,         41.4559,         39.6115
         428,      -64.883331,         38.0089,         35.2053,         41.4559,         39.6115
         429,      -64.866669,         38.0089,         35.2053,         41.4559,         39.6115
         430,      -64.849998,         38.0089,         35.2053,         41.4559,         39.6115
         431,      -64.833336,         38.0089,         35.2053,         41.4559,         39.6115
         432,      -64.816666,         38.0089,         35.2053,         41.4559,         39.6115
         433,      -64.800003,         38.0089,         35.2053,         41.4559,         39.6115
         434,      -64.783333,         38.0089,         35.2053,         41.4559,         39.6115
         435,      -64.766670,         38.0089,         35.2053,         41.4559,         39.6115
         436,      -64.750000,         38.0089,         35.2053,         41.4559,         39.6115
         437,      -64.733330,         38.0089,         35.2053,         41.4559,         39.6115
         438,      -64.716667,         38.0089,         35.2053,         41.4559,         39.6115
         439,      -64.699997,         38.0089,         35.2053,         41.4559,         39.6115
         440,      -64.683334,         38.0089,         35.2053,         41.4559,         39.6115
         441,      -64.666664,         38.0089,         35.2053,         41.4559,         39.6115
         442,      -64.650002,         38.0089,         35.2053,         41.4559,         39.6115
         443,      -64.633331,         38.0089,         35.2053,         41.4559,         39.6115
         444,      -64.616669,         38.0089,         35.2053,         41.4559,         39.6115
         445,      -64.599998,         38.0089,         35.2053,         41.4559,         39.6115
         446,      -64.583336,         38.0089,         35.2053,         41.4559,         39.6115
         447,      -64.566666,         38.0089,         35.2053,         41.4559,         39.6115
         448,      -64.550003,         38.0089,         35.2053,         41.4559,         39.6115
         449,      -64.533333,         38.0089,         35.2053,         41.4559,         39.6115
         450,      -64.516670,         38.0089,         35.2053,         41.4559,         39.6115
         451,      -64.500000,         38.0089,         35.2053,         41.4559,         39.6115
         452,      -64.483330,         38.0089,         35.2053,         41.4559,         39.6115
         453,      -64.466667,         38.0089,         35.2053,         41.4559,         39.6115
         454,      -64.449997,         38.0089,         35.2053,         41.4559,         39.6115
         455,      -64.433334,         38.0089,         35.2053,         41.4559,         39.6115
         456,      -64.416664,         38.0089,         35.2053,         41.4559,         39.6115
         457,      -64.400002,         38.0089,         35.2053,         41.4559,         39.6115
         458,      -64.383331,         38.0089,         35.2053,         41.4559,         39.6115
