"EG05_018 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG05_018.tcf]","Time (h)","GWd2 Loc1_P [EG05_018]","GWd2 Loc8_P [EG05_018]","GWd2 Loc10_P [EG05_018]","GWd2 Loc4_P [EG05_018]"
         404,      -65.283333,          0.0000,          0.0339,          0.0000,          0.0000
         405,      -65.266670,          0.0000,          0.0339,          0.0000,          0.0000
         406,      -65.250000,          0.0000,          0.0339,          0.0000,          0.0000
         407,      -65.233330,          0.0000,          0.0339,          0.0000,          0.0000
         408,      -65.216667,          0.0000,          0.0339,          0.0000,          0.0000
         409,      -65.199997,          0.0000,          0.0339,          0.0000,          0.0000
         410,      -65.183334,          0.0000,          0.0339,          0.0000,          0.0000
         411,      -65.166664,          0.0000,          0.0339,          0.0000,          0.0000
         412,      -65.150002,          0.0000,          0.0339,          0.0000,          0.0000
         413,      -65.133331,          0.0000,          0.0339,          0.0000,          0.0000
         414,      -65.116669,          0.0000,          0.0339,          0.0000,          0.0000
         415,      -65.099998,          0.0000,          0.0339,          0.0000,          0.0000
         416,      -65.083336,          0.0000,          0.0339,          0.0000,          0.0000
         417,      -65.066666,          0.0000,          0.0339,          0.0000,          0.0000
         418,      -65.050003,          0.0000,          0.0339,          0.0000,          0.0000
         419,      -65.033333,          0.0000,          0.0339,          0.0000,          0.0000
         420,      -65.016670,          0.0000,          0.0339,          0.0000,          0.0000
         421,      -65.000000,          0.0000,          0.0339,          0.0000,          0.0000
         422,      -64.983330,          0.0000,          0.0339,          0.0000,          0.0000
         423,      -64.966667,          0.0000,          0.0339,          0.0000,          0.0000
         424,      -64.949997,          0.0000,          0.0339,          0.0000,          0.0000
         425,      -64.933334,          0.0000,          0.0339,          0.0000,          0.0000
         426,      -64.916664,          0.0000,          0.0339,          0.0000,          0.0000
         427,      -64.900002,          0.0000,          0.0339,          0.0000,          0.0000
         428,      -64.883331,          0.0000,          0.0339,          0.0000,          0.0000
         429,      -64.866669,          0.0000,          0.0339,          0.0000,          0.0000
         430,      -64.849998,          0.0000,          0.0339,          0.0000,          0.0000
         431,      -64.833336,          0.0000,          0.0339,          0.0000,          0.0000
         432,      -64.816666,          0.0000,          0.0339,          0.0000,          0.0000
         433,      -64.800003,          0.0000,          0.0339,          0.0000,          0.0000
         434,      -64.783333,          0.0000,          0.0339,          0.0000,          0.0000
         435,      -64.766670,          0.0000,          0.0339,          0.0000,          0.0000
         436,      -64.750000,          0.0000,          0.0339,          0.0000,          0.0000
         437,      -64.733330,          0.0000,          0.0339,          0.0000,          0.0000
         438,      -64.716667,          0.0000,          0.0339,          0.0000,          0.0000
         439,      -64.699997,          0.0000,          0.0339,          0.0000,          0.0000
         440,      -64.683334,          0.0000,          0.0339,          0.0000,          0.0000
         441,      -64.666664,          0.0000,          0.0339,          0.0000,          0.0000
         442,      -64.650002,          0.0000,          0.0339,          0.0000,          0.0000
         443,      -64.633331,          0.0000,          0.0339,          0.0000,          0.0000
         444,      -64.616669,          0.0000,          0.0339,          0.0000,          0.0000
         445,      -64.599998,          0.0000,          0.0339,          0.0000,          0.0000
         446,      -64.583336,          0.0000,          0.0339,          0.0000,          0.0000
         447,      -64.566666,          0.0000,          0.0339,          0.0000,          0.0000
         448,      -64.550003,          0.0000,          0.0339,          0.0000,          0.0000
         449,      -64.533333,          0.0000,          0.0339,          0.0000,          0.0000
         450,      -64.516670,          0.0000,          0.0339,          0.0000,          0.0000
         451,      -64.500000,          0.0000,          0.0339,          0.0000,          0.0000
         452,      -64.483330,          0.0000,          0.0339,          0.0000,          0.0000
         453,      -64.466667,          0.0000,          0.0339,          0.0000,          0.0000
         454,      -64.449997,          0.0000,          0.0339,          0.0000,          0.0000
         455,      -64.433334,          0.0000,          0.0339,          0.0000,          0.0000
         456,      -64.416664,          0.0000,          0.0339,          0.0000,          0.0000
         457,      -64.400002,          0.0000,          0.0339,          0.0000,          0.0000
         458,      -64.383331,          0.0000,          0.0339,          0.0000,          0.0000
