"EG05_018","Location","GW flow layer 1","GW flow layer 2","GW flow layer 1","GW flow layer 2","GW flow layer 1","GW flow layer 2","Water Level","GW Level Layer 1","GW Level Layer 2","GW depth layer 1","GW depth layer 2","Water Level","GW Level Layer 1","GW Level Layer 2","GW depth layer 1","GW depth layer 2","Water Level","GW Level Layer 1","GW Level Layer 2","GW depth layer 1","GW depth layer 2","Water Level","GW Level Layer 1","GW Level Layer 2","GW depth layer 1","GW depth layer 2"
"e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG05_018.tcf","Time","Loc1_L","Loc1_L","Loc3_L","Loc3_L","Loc2_L","Loc2_L","Loc1_P","Loc1_P","Loc1_P","Loc1_P","Loc1_P","Loc8_P","Loc8_P","Loc8_P","Loc8_P","Loc8_P","Loc10_P","Loc10_P","Loc10_P","Loc10_P","Loc10_P","Loc4_P","Loc4_P","Loc4_P","Loc4_P","Loc4_P"
,       -9.349998,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3514,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.333332,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3518,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.316666,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3523,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.299999,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3528,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.283333,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3532,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.266666,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3537,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.250000,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3541,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.233334,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3546,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.216667,  0.000    ,  0.000    ,  0.000    , 0.2181E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3551,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.200001,  0.000    ,  0.000    ,  0.000    , 0.2181E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3555,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.183334,  0.000    ,  0.000    ,  0.000    , 0.2181E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3559,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.166668,  0.000    ,  0.000    ,  0.000    , 0.2181E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3564,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.150002,  0.000    ,  0.000    ,  0.000    , 0.2181E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3568,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.133335,  0.000    ,  0.000    ,  0.000    , 0.2181E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3573,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.116665,  0.000    ,  0.000    ,  0.000    , 0.2181E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3577,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.099998,  0.000    ,  0.000    ,  0.000    , 0.2181E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3582,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.083332,  0.000    ,  0.000    ,  0.000    , 0.2181E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3586,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.066666,  0.000    ,  0.000    ,  0.000    , 0.2181E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3591,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.049999,  0.000    ,  0.000    ,  0.000    , 0.2181E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3596,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.033333,  0.000    ,  0.000    ,  0.000    , 0.2181E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3600,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.016666,  0.000    ,  0.000    ,  0.000    , 0.2181E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3605,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.000000,  0.000    ,  0.000    ,  0.000    , 0.2181E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3609,         40.6094,         40.4115,          0.1979,          0.8000
,       -8.983334,  0.000    ,  0.000    ,  0.000    , 0.2181E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3613,         40.6094,         40.4115,          0.1979,          0.8000
,       -8.966667,  0.000    ,  0.000    ,  0.000    , 0.2181E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3618,         40.6094,         40.4115,          0.1979,          0.8000
,       -8.950001,  0.000    ,  0.000    ,  0.000    , 0.2181E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3622,         40.6094,         40.4115,          0.1979,          0.8000
,       -8.933334,  0.000    ,  0.000    ,  0.000    , 0.2181E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3627,         40.6094,         40.4115,          0.1979,          0.8000
,       -8.916668,  0.000    ,  0.000    ,  0.000    , 0.2181E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3631,         40.6094,         40.4115,          0.1979,          0.8000
,       -8.900002,  0.000    ,  0.000    ,  0.000    , 0.2181E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3635,         40.6094,         40.4115,          0.1979,          0.8000
